Date,ESTX50,FTSE,SP500,HangSeng ,Nikkei,SPASX200,GBP/EUR (FTSE),USD/EUR(SP500),HKD/EUR(HangSeng),JPY/EUR(Nikkei),AUD/EUR (S&P ASX200)
18/08/2011,2206.61,5331.6,1189.619995,20261.210938,9043.179688,4301.600098,1.146,0.6931,0.0891,0.0092,0.7304
17/08/2011,2331.12,5357.63,1192.890015,20318.369141,9047.889648,4250.200195,1.1416,0.6942,0.0888,0.009,0.7268
16/08/2011,2323.67,5350.58,1204.219971,20344.75,9135.05957,4285,1.1341,0.6921,0.09,0.0091,0.7272
15/08/2011,2324.48,5320.03,1178.859985,20056.779297,9082.530273,4193.5,1.1418,0.7011,0.09,0.0089,0.7269
12/08/2011,2307.33,5162.83,1172.869995,19955.820312,9064.169922,4155.899902,1.1402,0.7021,0.0904,0.009,0.7263
11/08/2011,2215.45,5129.3,1121.300049,19319.429688,8876.540039,4107.5,1.1383,0.7059,0.089,0.009,0.7176
10/08/2011,2153.77,5263.8,1171.77002,19993.779297,9110.80957,4073.100098,1.1343,0.6947,0.0904,0.0091,0.7222
09/08/2011,2294.24,5013.4,1120.22998,19209.699219,8911.799805,3948.800049,1.151,0.7055,0.089,0.009,0.7191
08/08/2011,2286.91,5167.5,1198.47998,20409.009766,9169.669922,4078.600098,1.1444,0.695,0.0897,0.009,0.7248
05/08/2011,2375.15,5236,1200.280029,20939.400391,9469.160156,4222.899902,1.153,0.7092,0.0894,0.009,0.7417
04/08/2011,2412.29,5636.3,1260.22998,22019.919922,9685.5,4337.5,1.1465,0.6976,0.0904,0.0089,0.7512
03/08/2011,2497.83,5638.3,1254.25,22015.669922,9705.019531,4404.100098,1.1477,0.7049,0.09,0.0088,0.7593
02/08/2011,2544.89,5763,1286.560059,22532.769531,9872.169922,4479.299805,1.1428,0.7011,0.0894,0.0089,0.7693
01/08/2011,2593.34,5878,1292.589966,22739.550781,9907.040039,4440.899902,1.1414,0.6964,0.0893,0.0089,0.7658
29/07/2011,2670.37,5818,1300.119995,22544.509766,9866.820312,4466.5,1.1422,0.6977,0.0893,0.0089,0.7679
28/07/2011,2692.76,5803.3,1304.839966,22246.699219,9936.969727,4517.899902,1.1359,0.6957,0.0884,0.0088,0.7668
27/07/2011,2693.71,5908.8,1331.910034,22489.699219,10048.339844,4564.600098,1.1311,0.6888,0.0892,0.0089,0.7544
26/07/2011,2739.65,5935.3,1337.390015,22285.039062,10078.480469,4536.299805,1.1326,0.6955,0.0891,0.009,0.7542
25/07/2011,2742.7,5895.8,1344.319946,22287.369141,10080.820312,4595.299805,1.1336,0.6946,0.0894,0.009,0.7531
22/07/2011,2772.6,5941.6,1343.800049,22231.599609,10096.889648,4565.299805,1.1313,0.6933,0.0902,0.0089,0.7511
21/07/2011,2763.34,5858.7,1325.650024,22058.630859,10019.94043,4551.299805,1.1354,0.7029,0.0906,0.0089,0.7552
20/07/2011,2705.75,5821.1,1328.660034,22072.890625,10008,4486,1.1392,0.7066,0.0909,0.0089,0.7574
19/07/2011,2657.45,5773.4,1307.069946,21805,9921.5,4461.200195,1.1373,0.7089,0.0909,0.0089,0.7516
18/07/2011,2622.36,5804,1315.939941,21727.929688,9919.589844,4473.100098,1.1416,0.7084,0.0907,0.0087,0.7533
15/07/2011,2675.38,5821.8,1308.869995,21872.560547,9919.589844,4474.799805,1.141,0.7069,0.0905,0.0087,0.7578
14/07/2011,2695.29,5857.3,1317.73999,21936.869141,9929.179688,4515.200195,1.1369,0.7048,0.0918,0.0086,0.7578
13/07/2011,2715.05,5861.9,1314.449951,21794.369141,9891.110352,4499.399902,1.1403,0.7156,0.0914,0.0086,0.758
12/07/2011,2693.53,5873.8,1319.609985,22092.570312,9943.320312,4570.899902,1.1324,0.7119,0.0904,0.0085,0.7586
11/07/2011,2709.15,5974,1343.310059,22598.619141,10069.009766,4641.5,1.1276,0.7034,0.0901,0.0085,0.7541
08/07/2011,2790.09,6080.3,1352.390015,22706.240234,10205.709961,4615.299805,1.1118,0.6963,0.0897,0.0085,0.75
07/07/2011,2844.51,6026.2,1339.619995,22587.5,10047.150391,4601.799805,1.1175,0.6984,0.0891,0.0086,0.747
06/07/2011,2832.63,6019.5,1337.560059,22645.349609,9987.25,4601.600098,1.1136,0.6933,0.0884,0.0086,0.7406
05/07/2011,2850.51,6018,1339.589966,22821.75,9959.389648,4617.899902,1.1062,0.6875,0.0883,0.0086,0.7384
04/07/2011,2870.19,5991.5,1320.640015,22813.25,9980.160156,4602.700195,1.1041,0.6875,0.0884,0.0086,0.7408
01/07/2011,2875.67,5953.5,1320.640015,22233.699219,9878.69043,4612.200195,1.1063,0.6896,0.089,0.0088,0.7389
30/06/2011,2848.53,5880.3,1307.640015,22233.699219,9838.089844,4536.399902,1.1126,0.6928,0.0894,0.0088,0.7392
29/06/2011,2802.55,5802,1296.849976,22229.839844,9767.910156,4490.799805,1.1134,0.696,0.0899,0.0087,0.7333
28/06/2011,2750.49,5747.3,1280.209961,22168.929688,9668.009766,4476.899902,1.1189,0.7,0.0905,0.0087,0.7311
27/06/2011,2723.93,5677.8,1268.439941,21888.039062,9633.919922,4502.100098,1.1245,0.7045,0.0905,0.0087,0.738
24/06/2011,2715.88,5743.1,1283.040039,21843.759766,9626.429688,4502.100098,1.1226,0.701,0.0896,0.0087,0.7379
23/06/2011,2730.86,5744.7,1286.599976,21777.109375,9557.719727,4526.899902,1.1209,0.6976,0.0891,0.0087,0.7371
22/06/2011,2795.07,5767.3,1295.47998,22044.160156,9525.25,4523.799805,1.1276,0.6944,0.0897,0.0087,0.736
21/06/2011,2801.99,5717.5,1278.400024,21783.859375,9420.429688,4465.600098,1.1325,0.699,0.0899,0.0086,0.7394
20/06/2011,2748.01,5665.6,1271.5,21770.789062,9383.240234,4487.200195,1.1323,0.7004,0.0897,0.0086,0.7424
17/06/2011,2770.12,5668.4,1268.579956,21969.679688,9443.320312,4486.399902,1.1377,0.7035,0.0906,0.0087,0.7429
16/06/2011,2730.62,5701,1265.530029,22048.279297,9478.629883,4547.5,1.1419,0.7059,0.0889,0.0087,0.7452
15/06/2011,2731.5,5787.6,1287.869995,22532.839844,9589.540039,4584.399902,1.1335,0.6922,0.0891,0.0086,0.7391
14/06/2011,2779.94,5805.9,1272.219971,22298.470703,9446.839844,4549.700195,1.1353,0.6933,0.0897,0.0085,0.7358
13/06/2011,2733.95,5769.6,1271.310059,22172.609375,9405.160156,4557.100098,1.133,0.6979,0.0895,0.0086,0.7347
10/06/2011,2732.54,5847,1288.599976,22641.619141,9536.839844,4557.100098,1.128,0.6891,0.0881,0.0085,0.7322
09/06/2011,2778.12,5804.8,1279.630005,22628.130859,9411.709961,4534.700195,1.1241,0.6858,0.0875,0.0085,0.7285
08/06/2011,2752.06,5852.3,1284.630005,22757.619141,9428.620117,4572.299805,1.1188,0.6806,0.0882,0.0085,0.7294
07/06/2011,2774.5,5858.3,1286.310059,22762.210938,9371.209961,4560.700195,1.1217,0.6859,0.0879,0.0086,0.7354
06/06/2011,2765.33,5834.8,1300.26001,23338.759766,9467.370117,4577.299805,1.1225,0.6834,0.0879,0.0086,0.7334
03/06/2011,2789.11,5864.5,1312.939941,23338.759766,9550.589844,4602.299805,1.1293,0.69,0.0897,0.0086,0.7363
02/06/2011,2782.57,5872.8,1314.550049,23280.050781,9560.629883,4687,1.1394,0.698,0.0893,0.0087,0.7404
01/06/2011,2827.66,5989.4,1345.199951,23686.769531,9708.049805,4711.299805,1.1427,0.6945,0.09,0.0087,0.7403
31/05/2011,2861.92,5925.3,1331.099976,23380.289062,9500.599609,4672.299805,1.1532,0.6999,0.0898,0.0087,0.748
30/05/2011,2814.34,5925.3,1325.689941,23117.800781,9489.780273,4684.600098,1.1512,0.6985,0.0898,0.0086,0.7483
27/05/2011,2819.4,5925.3,1325.689941,22939.949219,9514.160156,4659.200195,1.1591,0.7073,0.0912,0.0087,0.7519
26/05/2011,2799.82,5888.3,1320.640015,22848.060547,9499.450195,4600.899902,1.1552,0.7099,0.0912,0.0086,0.7471
25/05/2011,2816.84,5810.4,1316.359985,22558.330078,9492.429688,4633.5,1.1471,0.709,0.0915,0.0085,0.7482
24/05/2011,2801.27,5843.3,1317.699951,22693.099609,9406.040039,4638.100098,1.1474,0.7118,0.091,0.0086,0.7479
23/05/2011,2794.26,5870.3,1333.069946,22942.960938,9547.860352,4720.299805,1.1478,0.7076,0.0908,0.0086,0.7533
20/05/2011,2853.98,5968.8,1342,23215.619141,9612.870117,4744.899902,1.134,0.6988,0.0903,0.0088,0.7455
19/05/2011,2890.6,5959.8,1342.400024,23125.279297,9711.320312,4705,1.1344,0.7018,0.0903,0.0088,0.7462
18/05/2011,2867.3,5906.8,1328.540039,22968.619141,9602.879883,4680.799805,1.1409,0.7022,0.0908,0.0087,0.7457
17/05/2011,2849.6,5894.1,1326.099976,22896.199219,9513.5,4658.5,1.1435,0.706,0.0914,0.0087,0.7466
16/05/2011,2881.31,5902.2,1334.77002,23054.060547,9571.129883,4692.5,1.1488,0.7103,0.0911,0.0086,0.7505
13/05/2011,2894.6,5968.1,1348.689941,23120,9751.450195,4699.200195,1.1437,0.7022,0.0906,0.0086,0.749
12/05/2011,2917.05,5925.5,1339.390015,23112.130859,9770.709961,4755.200195,1.1513,0.7039,0.0893,0.0086,0.7533
11/05/2011,2942.43,6031.6,1354.51001,23509.009766,9912.480469,4739.600098,1.1358,0.694,0.0896,0.0086,0.7522
10/05/2011,2939.02,5950.3,1348.339966,23249.980469,9804.269531,4761.299805,1.1416,0.6967,0.0895,0.0084,0.7514
09/05/2011,2902.4,5946,1340.199951,23249.980469,9881.669922,4752.899902,1.1392,0.6957,0.0898,0.0083,0.7453
06/05/2011,2952.9,5918.3,1340.23999,23035.939453,9851.150391,4734,1.1271,0.6876,0.0868,0.0083,0.7276
05/05/2011,2926.54,6002.8,1344.160034,23228.009766,9964.389648,4736.100098,1.1121,0.6744,0.0869,0.0083,0.7234
04/05/2011,2952.02,6049,1355.900024,23582.599609,9964.389648,4780.100098,1.1117,0.6745,0.0869,0.0083,0.7307
03/05/2011,3000.39,6094.9,1359.76001,23794.859375,9964.389648,4811.100098,1.123,0.6747,0.0868,0.0082,0.7378
02/05/2011,3008.89,6085.8,1365.209961,23720.810547,9964.389648,4826.299805,1.1266,0.6744,0.0869,0.0084,0.7401
29/04/2011,3011.25,6085.8,1360.140015,23729.769531,9749.360352,4875.100098,1.1219,0.6744,0.0871,0.0084,0.7368
28/04/2011,3005.33,6085.8,1353.859985,24103.029297,9749.360352,4877.899902,1.1247,0.6765,0.0878,0.0084,0.7343
27/04/2011,2977.59,6066,1348.430054,24193.279297,9631.530273,4919.299805,1.1251,0.6826,0.0882,0.0084,0.7367
26/04/2011,2955.36,6006.1,1336.75,23964.619141,9627.429688,4871.5,1.1313,0.6858,0.0884,0.0084,0.7353
25/04/2011,2936.3,6053.9,1337.140015,24138.310547,9705.900391,4871.5,1.1348,0.6868,0.0884,0.0084,0.7386
22/04/2011,2936.3,6053.9,1333.22998,24090.550781,9623,4871.5,1.1346,0.6872,0.0886,0.0084,0.7384
21/04/2011,2936.3,6053.9,1333.22998,24090.550781,9686.269531,4871.5,1.129,0.6887,0.0897,0.0083,0.7363
20/04/2011,2921.43,5953.8,1319.119995,23709.289062,9536.790039,4802.100098,1.1379,0.6974,0.0904,0.0082,0.7342
19/04/2011,2857.61,5903,1305.98999,23654.859375,9448.650391,4845.600098,1.1432,0.7028,0.0892,0.0083,0.7377
18/04/2011,2847.96,5992.7,1313.349976,23977.869141,9593.410156,4852.600098,1.1312,0.6935,0.0891,0.0082,0.7318
15/04/2011,2919.05,5977.8,1314.540039,24086.550781,9646.219727,4880.700195,1.1282,0.6902,0.089,0.0081,0.7276
14/04/2011,2917.72,5994.3,1311.130005,23951.880859,9579.790039,4897.700195,1.126,0.6923,0.0888,0.0081,0.7268
13/04/2011,2949.98,5991.5,1314.030029,23981.050781,9516.5,4886.700195,1.1229,0.6907,0.0892,0.0082,0.7208
12/04/2011,2932.33,6025.5,1321.959961,24142.550781,9603.5,4961.100098,1.1322,0.6928,0.089,0.0082,0.727
11/04/2011,2974.58,6054.5,1329.01001,24394.990234,9731.320312,4943.299805,1.1325,0.6916,0.0889,0.0083,0.73
08/04/2011,2984.66,6043.9,1336.160034,24306.439453,9586.169922,4904,1.1409,0.6991,0.0897,0.0083,0.7318
07/04/2011,2963.69,6043.3,1334.819946,24317.820312,9652.650391,4914.399902,1.1391,0.6974,0.0904,0.0084,0.7277
06/04/2011,2971.48,6029.8,1335.939941,24182.830078,9668.110352,4898.799805,1.1456,0.7031,0.0905,0.0085,0.7256
05/04/2011,2950.96,6020.8,1332.030029,24150.580078,9732.259766,4892.700195,1.134,0.7032,0.0903,0.0085,0.7293
04/04/2011,2955.84,5999,1333.560059,23917.009766,9773.910156,4868.600098,1.132,0.7027,0.0903,0.0086,0.7302
01/04/2011,2962.92,5929.2,1329.47998,23664.480469,9757.280273,4836.100098,1.1312,0.7055,0.0909,0.0087,0.7287
31/03/2011,2910.91,5953.9,1327.439941,23618.060547,9765.280273,4828.700195,1.1378,0.7077,0.0909,0.0087,0.7302
30/03/2011,2936.44,5970.1,1321.890015,23192.789062,9489.509766,4763.200195,1.1341,0.7086,0.0911,0.0088,0.729
29/03/2011,2910.93,5911.4,1309.369995,22997.349609,9348.599609,4730.600098,1.1353,0.7101,0.0913,0.0087,0.7271
28/03/2011,2914.76,5903.5,1315.449951,23114.070312,9541.759766,4733.399902,1.1393,0.7118,0.0913,0.0087,0.7291
25/03/2011,2911.33,5918.3,1311.800049,23135.380859,9565.490234,4705.399902,1.1373,0.7057,0.091,0.0087,0.7203
24/03/2011,2909.78,5791.5,1300.609985,23005.490234,9479.769531,4660,1.1523,0.7095,0.0903,0.009,0.7185
23/03/2011,2866.23,5732.8,1292.189941,22797.939453,9590.379883,4640.799805,1.1529,0.7041,0.0902,0.0091,0.7119
22/03/2011,2854.79,5783,1298.290039,22732.949219,9403.049805,4648.899902,1.1462,0.7031,0.0904,0.0088,0.7077
21/03/2011,2860.81,5784.5,1281.650024,22401.060547,9083.950195,4625.299805,1.1437,0.705,0.0904,0.0087,0.7016
18/03/2011,2792.61,5706.9,1276.709961,22387.980469,9083.950195,4571.399902,1.151,0.7133,0.0922,0.0088,0.7001
17/03/2011,2786.16,5634.8,1261.609985,22237.240234,8913.349609,4546.600098,1.1498,0.7189,0.0916,0.0087,0.7033
16/03/2011,2721.24,5719.8,1279.459961,22814.5,8767.200195,4532.700195,1.1489,0.7143,0.0917,0.0087,0.7066
15/03/2011,2784.2,5672.3,1288.459961,23110.710938,9441.660156,4624,1.1558,0.7147,0.0919,0.0087,0.7214
14/03/2011,2852.11,5813.3,1301.189941,23207.150391,10044.169922,4634.799805,1.1515,0.7161,0.0924,0.0087,0.7245
11/03/2011,2883.84,5802.8,1293.430054,23437.5,10298.639648,4685.899902,1.1636,0.7247,0.0923,0.0087,0.7249
10/03/2011,2909.73,5883.9,1315.719971,23818.640625,10544.129883,4761.5,1.1647,0.7191,0.0923,0.0087,0.7264
09/03/2011,2935.11,5975.8,1319.920044,23863.929688,10607.230469,4806.700195,1.1618,0.719,0.0919,0.0088,0.7261
08/03/2011,2945.42,5987,1311.050049,23401.490234,10513.080078,4795.399902,1.1595,0.7157,0.0918,0.0089,0.7236
07/03/2011,2931.42,5975.8,1322.719971,23257.140625,10626.969727,4850.700195,1.1628,0.7144,0.0917,0.0088,0.7252
04/03/2011,2949.18,6021.7,1330.72998,23406.769531,10730.910156,4821.5,1.1651,0.716,0.0925,0.0089,0.7263
03/03/2011,2969.24,5948.5,1312.369995,23102.830078,10529.769531,4806.399902,1.1769,0.7209,0.0931,0.0088,0.7331
02/03/2011,2958.8,5881.6,1305.469971,23114.429688,10609.280273,4817.399902,1.18,0.7256,0.093,0.0088,0.7354
01/03/2011,2983.27,6032.3,1328.640015,23317.960938,10676.240234,4839.700195,1.1777,0.7244,0.0933,0.0088,0.7377
28/02/2011,3013.09,6001.9,1321.609985,22900.150391,10504.540039,4839.700195,1.1708,0.7268,0.0933,0.0088,0.7374
25/02/2011,2985.02,5942.2,1307.339966,22727.039062,10475.780273,4803.5,1.1693,0.7246,0.0933,0.0088,0.7308
24/02/2011,2949.13,5864.6,1307.089966,22856.779297,10533.200195,4839.399902,1.1791,0.7274,0.094,0.0088,0.7285
23/02/2011,2954.92,5969.7,1315.439941,22983.369141,10588.820312,4848.200195,1.1817,0.7322,0.0939,0.0088,0.7314
22/02/2011,2983.33,5983,1338.910034,23170.519531,10745.519531,4914.200195,1.1858,0.7309,0.0938,0.0088,0.7373
21/02/2011,3012.34,6070.8,1340.380005,23500.109375,10820.780273,4923.399902,1.1864,0.7298,0.0938,0.0089,0.7398
18/02/2011,3068,6091,1340.380005,23342.669922,10829.150391,4929,1.1884,0.7348,0.0946,0.0089,0.7433
17/02/2011,3064.54,6088.3,1334.369995,23173.480469,10882.910156,4934,1.1861,0.737,0.0951,0.0088,0.7392
16/02/2011,3061.92,6048.5,1329.51001,23015.390625,10758.860352,4924,1.1953,0.7413,0.0951,0.0088,0.7383
15/02/2011,3030.46,6051.8,1330.430054,23037.029297,10738.80957,4936.5,1.1886,0.7413,0.095,0.0089,0.7433
14/02/2011,3018.38,6077,1328.72998,22920.289062,10689.650391,4891.600098,1.1834,0.7402,0.0947,0.009,0.7391
11/02/2011,3024.36,6000.4,1318.660034,22752.550781,4789.5,4914.399902,1.1834,0.7354,0.0935,0.009,0.7383
10/02/2011,3025.68,6039,1318.130005,23035.640625,10574.799805,4901.600098,1.1726,0.7283,0.0943,0.009,0.7373
09/02/2011,3031.62,6075.3,1322.47998,23535.410156,10686.719727,4900,1.1789,0.7339,0.0946,0.0089,0.7444
08/02/2011,3042.5,6044.3,1318.76001,23613.490234,10645.030273,4876.100098,1.1856,0.7361,0.0947,0.0089,0.7457
07/02/2011,3031.18,6011.1,1311.849976,23981.740234,10641.299805,4860.100098,1.1868,0.7373,0.0945,0.009,0.7463
04/02/2011,3003.19,6000.5,1307.01001,23700.160156,10526.389648,4826,1.1835,0.7331,0.0929,0.009,0.7438
03/02/2011,2995.49,5989.7,1302.77002,23700.160156,10424.679688,4803.100098,1.1718,0.7239,0.0928,0.0088,0.7305
02/02/2011,3012.7,5978.3,1305.910034,23700.160156,10368.480469,4768.600098,1.1673,0.7229,0.0937,0.0089,0.7313
01/02/2011,3006.81,5901.2,1289.140015,23451.619141,10281.549805,4759.100098,1.17,0.7305,0.0944,0.0089,0.7282
31/01/2011,2953.63,5855,1276.5,23314.689453,10219.980469,4757.899902,1.1659,0.7353,0.0943,0.0089,0.7279
28/01/2011,2954.13,5950.5,1299.630005,23763.740234,10460.290039,4803.399902,1.16,0.7281,0.0937,0.0089,0.7222
27/01/2011,2989.75,5969.8,1297.51001,23771.119141,10466.339844,4812.200195,1.1615,0.7293,0.0938,0.009,0.7283
26/01/2011,2967.78,5946.8,1291.969971,23802.880859,10410.290039,4789.5,1.1552,0.7306,0.094,0.0091,0.7282
25/01/2011,2957.78,5962.4,1288.170044,23891.679688,10374.639648,4789.5,1.1721,0.7332,0.0941,0.0091,0.7311
24/01/2011,2979.06,5901.6,1283.290039,23970.300781,10318.599609,4755.399902,1.1727,0.7331,0.0943,0.009,0.7246
21/01/2011,2970.56,5879.8,1283.630005,23913.189453,10459.040039,4777.299805,1.1804,0.7422,0.0954,0.009,0.7321
20/01/2011,2927.42,5961.3,1280.849976,24248.320312,10492.320312,4822.100098,1.187,0.7421,0.096,0.0091,0.7424
19/01/2011,2923.76,6076.2,1294.52002,24321.25,10567.879883,4804.399902,1.1921,0.7468,0.0967,0.0092,0.7463
18/01/2011,2945.62,6002.5,1293.219971,24189.830078,10461.040039,4762.399902,1.1949,0.7522,0.0961,0.0093,0.7472
17/01/2011,2910.63,6013.6,1282.900024,24364.070312,10562.089844,4802.700195,1.1855,0.7472,0.0961,0.0093,0.7399
14/01/2011,2920.4,6014.8,1282.900024,24273.619141,10502.769531,4789.399902,1.1847,0.7482,0.0979,0.0093,0.7457
13/01/2011,2915.62,6047.8,1285.780029,24347.339844,10593.459961,4736.899902,1.2001,0.7614,0.0991,0.0092,0.7583
12/01/2011,2879.11,6024.3,1275.650024,23857.169922,10562.280273,4718.799805,1.2028,0.7707,0.0993,0.0091,0.7607
11/01/2011,2796.6,5986.1,1272.579956,23606.759766,10484.620117,4709.299805,1.202,0.772,0.0998,0.0092,0.7684
10/01/2011,2760.88,5978.5,1270.839966,23715.470703,10506.719727,4702.200195,1.2048,0.7762,0.0996,0.0092,0.7709
07/01/2011,2808.25,6009.5,1274.410034,23744.029297,10506.719727,4717.799805,1.1892,0.7688,0.0979,0.0092,0.7643
06/01/2011,2836.23,6036.7,1276.290039,23861.220703,10477.519531,4717.700195,1.1802,0.7605,0.0967,0.0092,0.76
05/01/2011,2833.74,6011.5,1268.780029,23650.179688,10387.950195,4738.600098,1.1714,0.7514,0.0963,0.0093,0.7552
04/01/2011,2844.17,5990,1272.949951,23477.310547,10352.19043,4758.299805,1.1589,0.7486,0.0964,0.0092,0.7608
03/01/2011,2839.43,5979.8,1257.619995,23135.640625,10303.129883,4787.5,1.1661,0.7491,0.0961,0.0092,0.7645
31/12/2010,2792.82,5979.8,1256.76001,23079.839844,10303.129883,4787.5,1.1603,0.7523,0.0972,0.0092,0.765
30/12/2010,2807.04,5993.8,1259.439941,22987.839844,10303.129883,4777.600098,1.1717,0.7562,0.098,0.0092,0.7695
29/12/2010,2841.23,5995.5,1258.780029,22725.380859,10282.839844,4768.399902,1.1718,0.7621,0.0976,0.0091,0.7693
28/12/2010,2824.3,5998.3,1259.099976,22553.150391,10330.009766,4792.5,1.1709,0.7594,0.098,0.0091,0.7622
27/12/2010,2826.51,5998.3,1254.660034,22833.800781,10292.839844,4792.5,1.1771,0.7623,0.0979,0.009,0.7632
24/12/2010,2861.94,5998.3,1257.530029,22932.5,10275.969727,4792.5,1.1763,0.7625,0.0981,0.009,0.7654
23/12/2010,2864.52,5997.4,1257.530029,23139.580078,10348.480469,4779.600098,1.1744,0.7634,0.0982,0.009,0.7625
22/12/2010,2869.63,5954,1254.939941,23039.849609,10348.480469,4776.200195,1.1812,0.7634,0.098,0.009,0.7603
21/12/2010,2876.99,5924.4,1249.430054,22711.460938,10277.139648,4742.100098,1.1812,0.7617,0.0975,0.009,0.7566
20/12/2010,2839.22,5876.3,1245.76001,22708.429688,10296.549805,4763.600098,1.176,0.7586,0.0975,0.009,0.7495
17/12/2010,2821.77,5895.3,1243.630005,22660.880859,10307.169922,4783.700195,1.1803,0.7553,0.0973,0.009,0.7472
16/12/2010,2845.78,5884.8,1236.339966,22949.779297,10297.549805,4764.700195,1.1764,0.7569,0.0961,0.009,0.7463
15/12/2010,2831.88,5866.8,1241.579956,23371.339844,10338.139648,4766.899902,1.1792,0.7472,0.096,0.009,0.7465
14/12/2010,2861.67,5859,1241.839966,23451.400391,10272.700195,4760.799805,1.1838,0.7467,0.0974,0.0091,0.7431
13/12/2010,2855.37,5837.3,1242.52002,23362.320312,10212.519531,4750.100098,1.1967,0.7571,0.0972,0.009,0.745
10/12/2010,2839.53,5823.3,1233.849976,23091.519531,10373.700195,4739.899902,1.1909,0.7553,0.0971,0.009,0.7428
09/12/2010,2840.71,5823.8,1230.140015,23167.869141,10277.870117,4702.799805,1.1911,0.7539,0.0971,0.0091,0.7381
08/12/2010,2818.95,5782.5,1225.02002,23362.660156,10200.160156,4726.700195,1.1884,0.754,0.0968,0.0092,0.7408
07/12/2010,2802.74,5791.3,1227.25,23177.400391,10152.919922,4692.100098,1.1808,0.7514,0.0962,0.0091,0.7434
06/12/2010,2769.96,5761.6,1223.869995,23507.199219,10175.230469,4696.299805,1.1779,0.7471,0.096,0.009,0.7396
03/12/2010,2782.39,5764.6,1219.930054,23555.759766,10231.780273,4687.899902,1.1799,0.7563,0.098,0.009,0.7384
02/12/2010,2781.39,5678.8,1206.810059,23554.75,10151.150391,4604.700195,1.1888,0.761,0.0992,0.009,0.7369
01/12/2010,2721.87,5569.8,1186.599976,22973.800781,9939.799805,4581.399902,1.1982,0.7699,0.0981,0.0088,0.7384
30/11/2010,2650.99,5572.7,1182.959961,23122.400391,10070.30957,4616.399902,1.1866,0.762,0.0969,0.0087,0.7331
29/11/2010,2669.96,5698.1,1189.079956,22832.050781,10075.660156,4594.299805,1.1733,0.7526,0.0972,0.0088,0.7287
26/11/2010,2736.96,5663.2,1194.160034,23033,10078.089844,4599.100098,1.1802,0.7488,0.0967,0.0089,0.7341
25/11/2010,2765.05,5666.3,1183.699951,23110.019531,10117.849609,4595.5,1.1829,0.7501,0.0964,0.0089,0.7357
24/11/2010,2758.02,5608.3,1183.699951,23107.439453,9942.540039,4580.5,1.18,0.748,0.0946,0.0089,0.7274
23/11/2010,2739.37,5640.6,1192.51001,23290.279297,10133.480469,4638.899902,1.1712,0.734,0.094,0.0088,0.7256
22/11/2010,2811.43,5782.5,1198.069946,23499.630859,10133.480469,4639.200195,1.165,0.729,0.0942,0.0088,0.7195
19/11/2010,2845.75,5777.7,1196.119995,23625.310547,10124.839844,4650.299805,1.1753,0.7328,0.0953,0.0088,0.7253
18/11/2010,2855.23,5730.8,1183.75,23437.800781,9820.599609,4624.399902,1.1753,0.739,0.0955,0.0089,0.7238
17/11/2010,2802.7,5654.8,1178.329956,23432.230469,9693.209961,4678.100098,1.1774,0.7412,0.0949,0.0089,0.7237
16/11/2010,2781.77,5785.7,1194.790039,24009.839844,9892.820312,4697.799805,1.1812,0.7359,0.0941,0.0088,0.7247
15/11/2010,2848.45,5780.1,1200.439941,24371.769531,9782.110352,4694.600098,1.1777,0.7293,0.0942,0.0088,0.7209
12/11/2010,2822.43,5742.5,1209.069946,24404.910156,9810.299805,4728,1.1791,0.7316,0.0936,0.0087,0.73
11/11/2010,2831.22,5838.8,1213.040039,24598.810547,9878.110352,4704.799805,1.1695,0.7255,0.0936,0.0088,0.7289
10/11/2010,2845.93,5858.4,1213.140015,24672.5,9748.610352,4740.899902,1.1603,0.7258,0.0927,0.0089,0.7284
09/11/2010,2890.64,5841.2,1223.589966,24858.339844,9667.44043,4769.799805,1.159,0.7182,0.0918,0.0089,0.7273
08/11/2010,2867.96,5871.5,1223.23999,24838.220703,9699.790039,4802.299805,1.1524,0.7116,0.092,0.0089,0.7223
05/11/2010,2875.94,5881,1221.199951,24905.429688,9500.599609,4770.100098,1.1439,0.7032,0.0912,0.009,0.7134
04/11/2010,2884.12,5798.2,1198.339966,24377.070312,9282.790039,4716.5,1.139,0.7073,0.0919,0.0089,0.7114
03/11/2010,2830.43,5762.2,1193.790039,23802.060547,9140.280273,4705,1.1428,0.7124,0.0928,0.0089,0.7117
02/11/2010,2861.01,5688.9,1187.859985,23608.179688,9140.280273,4696.100098,1.154,0.7194,0.0924,0.0089,0.7103
01/11/2010,2836.73,5711.7,1185.709961,23366.820312,9166.849609,4665.700195,1.1488,0.7161,0.0925,0.0089,0.7052
29/10/2010,2844.99,5662.3,1183.869995,23177.689453,9327.25,4689.299805,1.1443,0.7181,0.0936,0.0088,0.7019
28/10/2010,2845.53,5684.8,1184.469971,23290.539062,9368.610352,4657,1.1458,0.7264,0.093,0.0088,0.7062
27/10/2010,2829.42,5674.8,1183.839966,23543.730469,9436.009766,4684.799805,1.1434,0.7214,0.0923,0.0088,0.7114
26/10/2010,2856.31,5735.8,1184.880005,23727.630859,9386.549805,4709.399902,1.1262,0.7159,0.0923,0.0088,0.7091
25/10/2010,2871.48,5780.1,1184.73999,23551.140625,9424.44043,4644.399902,1.1224,0.7164,0.0923,0.0088,0.7055
